irricode	irritype	efficiency	irridose	dateirri
TI1-3-SEV	1	0.9	5.52	18-09-1997
TI1-3-SEV	1	0.9	5.07	19-09-1997
TI1-3-SEV	1	0.9	4.82	22-09-1997
TI1-3-SEV	1	0.9	4.87	23-09-1997
TI1-3-SEV	1	0.9	10.17	26-09-1997
TI1-3-SEV	1	0.9	9.18	29-09-1997
TI1-3-SEV	1	0.9	5.58	30-09-1997
TI1-3-SEV	1	0.9	11.35	08-10-1997
TI1-3-SEV	1	0.9	9.87	09-10-1997
TI1-3-SEV	1	0.9	5.81	10-10-1997
TI1-3-SEV	1	0.9	7.3	13-10-1997
TI1-3-SEV	1	0.9	12.1	14-10-1997
TI1-3-SEV	1	0.9	7.67	15-10-1997
TI1-3-SEV	1	0.9	15.99	16-10-1997
TI1-3-SEV	1	0.9	18.71	26-12-1997
TI1-3-SEV	1	0.9	33.95	29-12-1997
TI1-3-SEV	1	0.9	31.54	30-12-1997
TI1-3-SEV	1	0.9	22.54	31-12-1997
TI1-3-SEV	1	0.9	11.58	03-01-1998
TI1-3-SEV	1	0.9	20.61	08-01-1998
TI1-3-SEV	1	0.9	20.31	09-01-1998
TI1-3-SEV	1	0.9	22.72	11-01-1998
TI1-3-SEV	1	0.9	4.99	13-01-1998
TI1-3-SEV	1	0.9	22.16	14-01-1998
TI1-3-SEV	1	0.9	12.25	15-01-1998
TI1-3-SEV	1	0.9	12.45	16-01-1998
TI1-3-SEV	1	0.9	18.94	20-01-1998
TI1-3-SEV	1	0.9	15.13	21-01-1998
TI1-3-SEV	1	0.9	15.28	24-01-1998
TI1-3-SEV	1	0.9	15.29	25-01-1998
TI1-3-SEV	1	0.9	15.11	29-01-1998
TI1-3-SEV	1	0.9	30.24	01-02-1998
TI1-3-SEV	1	0.9	22.51	02-02-1998
TI1-3-SEV	1	0.9	7.71	06-02-1998
TI1-3-SEV	1	0.9	5.61	09-02-1998
TI1-3-SEV	1	0.9	5.31	12-02-1998
TI1-5-IRI	1	0.9	3.45	08-12-1998
TI1-5-IRI	1	0.9	11.91	17-12-1998
TI1-5-IRI	1	0.9	25.09	22-12-1998
TI1-5-IRI	1	0.9	16.85	04-01-1999
TI1-5-IRI	1	0.9	10.11	05-01-1999
TI1-5-IRI	1	0.9	7.73	08-01-1999
TI1-5-IRI	1	0.9	9.49	09-01-1999
TI1-5-IRI	1	0.9	7.87	12-01-1999
TI1-5-IRI	1	0.9	8.71	13-01-1999
TI1-5-IRI	1	0.9	7.66	17-01-1999
TI1-5-IRI	1	0.9	6.48	21-01-1999
TI1-5-IRI	1	0.9	12.73	24-01-1999
TI1-5-IRI	1	0.9	11.01	25-01-1999
TI1-5-IRI	1	0.9	4.72	31-01-1999
TI1-5-IRI	1	0.9	8.01	01-02-1999
TI1-5-IRI	1	0.9	1.61	02-02-1999
TI1-5-IRI	1	0.9	7.6	08-02-1999
TI1-5-IRI	1	0.9	7.92	09-02-1999
TI1-5-IRI	1	0.9	7.06	14-02-1999
TI1-5-IRI	1	0.9	7.87	16-02-1999
TI1-5-IRI	1	0.9	3.37	18-02-1999
TI1-5-IRI	1	0.9	6.85	19-02-1999
TI1-5-IRI	1	0.9	6.91	22-02-1999
TI1-5-IRI	1	0.9	0.56	24-02-1999
TI1-5-IRI	1	0.9	0.28	26-02-1999
TI1-5-IRI	1	0.9	7.12	27-02-1999
TI1-5-IRI	1	0.9	7.23	28-02-1999
TI1-5-IRI	1	0.9	7.77	03-03-1999
TI1-5-IRI	1	0.9	6.67	06-03-1999
TI1-5-IRI	1	0.9	0.37	08-03-1999
TI1-5-IRI	1	0.9	7.36	17-03-1999
TI1-5-IRI	1	0.9	8.62	18-03-1999
TI1-5-IRI	1	0.9	2.01	19-03-1999
TI1-5-IRI	1	0.9	7.25	23-03-1999
TI1-5-IRI	1	0.9	9.23	24-03-1999
TI1-5-IRI	1	0.9	0.45	26-03-1999
TI1-5-IRI	1	0.9	13.52	30-03-1999
TI1-5-IRI	1	0.9	4.06	31-03-1999
TI1-5-IRI	1	0.9	7.39	01-04-1999
TI1-5-IRI	1	0.9	5.99	06-04-1999
TI1-5-IRI	1	0.9	7.67	07-04-1999
TI1-5-IRI	1	0.9	7.65	08-04-1999
TI1-5-IRI	1	0.9	7.85	09-04-1999
TI1-5-IRI	1	0.9	2.62	12-04-1999
TI1-5-IRI	1	0.9	14.66	19-04-1999
TI1-5-IRI	1	0.9	14.89	20-04-1999
TI1-5-IRI	1	0.9	11.42	21-04-1999
TI1-5-IRI	1	0.9	14.61	22-04-1999
TI1-5-IRI	1	0.9	3.75	23-04-1999
TI1-5-IRI	1	0.9	7.87	26-04-1999
TI1-5-IRI	1	0.9	3.86	27-04-1999
TI1-5-IRI	1	0.9	6.35	28-04-1999
TI1-5-IRI	1	0.9	10.81	29-04-1999
TI1-5-IRI	1	0.9	10.26	30-04-1999
TI1-5-IRI	1	0.9	8.8	03-05-1999
TI1-5-IRI	1	0.9	4.12	05-05-1999
TI1-5-IRI	1	0.9	7.04	06-05-1999
TI1-5-IRI	1	0.9	6.03	07-05-1999
TI1-5-IRI	1	0.9	9.78	11-05-1999
TI1-5-IRI	1	0.9	8.43	12-05-1999
TI1-5-IRI	1	0.9	1.98	17-05-1999
TI1-5-IRI	1	0.9	6.29	19-05-1999
TI1-5-IRI	1	0.9	6.25	20-05-1999
TI1-5-IRI	1	0.9	4.96	25-05-1999
TI1-5-IRI	1	0.9	7.38	27-05-1999
TI1-5-IRI	1	0.9	3.65	28-05-1999
TI1-5-IRI	1	0.9	3.37	31-05-1999
TI1-5-IRI	1	0.9	12.28	01-06-1999
TI1-5-IRI	1	0.9	3.48	02-06-1999
TI1-5-IRI	1	0.9	11.01	03-06-1999
TI1-5-IRI	1	0.9	8.28	08-06-1999
TI1-5-IRI	1	0.9	7.87	09-06-1999
TI1-5-IRI	1	0.9	6.99	10-06-1999
TI1-5-IRI	1	0.9	9.34	14-06-1999
TI1-5-IRI	1	0.9	8.61	15-06-1999
TI1-5-IRI	1	0.9	5.07	17-06-1999
TI1-5-IRI	1	0.9	5.26	18-06-1999
TI1-5-IRI	1	0.9	5.17	21-06-1999
TI1-5-IRI	1	0.9	4.61	22-06-1999
TI1-5-IRI	1	0.9	4.38	23-06-1999
TI1-5-IRI	1	0.9	12.72	25-06-1999
TI1-5-IRI	1	0.9	7.66	28-06-1999
TI1-5-IRI	1	0.9	1.87	13-07-1999
TI1-5-IRI	1	0.9	5.22	19-07-1999
TI1-5-IRI	1	0.9	4.27	30-07-1999
TI1-5-IRI	1	0.9	1.03	02-08-1999
TI1-5-IRI	1	0.9	8.15	06-08-1999
TI1-5-IRI	1	0.9	7.89	07-08-1999
TI1-5-IRI	1	0.9	18.64	12-08-1999
TI1-5-IRI	1	0.9	21.32	14-08-1999
TI1-5-IRI	1	0.9	2.09	16-08-1999
TI1-5-IRI	1	0.9	8.5	17-08-1999
TI1-5-IRI	1	0.9	10.88	19-08-1999
TI1-5-IRI	1	0.9	8.38	23-08-1999
TI1-5-IRI	1	0.9	3.64	24-08-1999
TI1-5-IRI	1	0.9	4.36	25-08-1999
TI1-5-IRI	1	0.9	4	26-08-1999
TI1-5-IRI	1	0.9	16.95	30-08-1999
TI1-5-IRI	1	0.9	4.11	31-08-1999
