obsplantdate;obsplantlib;obsplantval;varcyclecode
18/08/2014;brixjaer;16.69;SYP1-0-2-AAA-WI81456
18/08/2014;fibraer;23.33;SYP1-0-2-AAA-WI81456
18/08/2014;humaer;64;SYP1-0-2-AAA-WI81456
18/08/2014;nbtfl;75;SYP1-0-2-AAA-WI81456
18/08/2014;nbtv;8.88;SYP1-0-2-AAA-WI81456
18/08/2014;pcihaer;4600.57;SYP1-0-2-AAA-WI81456
18/08/2014;purjaer;80.34;SYP1-0-2-AAA-WI81456
18/08/2014;sucraer;9.49;SYP1-0-2-AAA-WI81456
12/09/2014;brixaer;12.7;SYP1-0-2-AAA-WI81456
12/09/2014;fibraer;25.08;SYP1-0-2-AAA-WI81456
12/09/2014;humaer;64.44;SYP1-0-2-AAA-WI81456
12/09/2014;mfa;156.9;SYP1-0-2-AAA-WI81456
12/09/2014;msa;55.79;SYP1-0-2-AAA-WI81456
12/09/2014;pcihaer;4497.72;SYP1-0-2-AAA-WI81456
12/09/2014;sucraer;10.21;SYP1-0-2-AAA-WI81456
12/07/2013;nbtv;0;SYP1-0-2-AAA-WI8615
25/07/2013;nbtv;0;SYP1-0-2-AAA-WI8615
13/08/2013;nbtv;0.44;SYP1-0-2-AAA-WI8615
27/08/2013;htvdx;9;SYP1-0-2-AAA-WI8615
27/08/2013;humaer;75.51;SYP1-0-2-AAA-WI8615
27/08/2013;mfa;0.24;SYP1-0-2-AAA-WI8615
27/08/2013;msa;0.05;SYP1-0-2-AAA-WI8615
27/08/2013;nbtv;0.88;SYP1-0-2-AAA-WI8615
27/08/2013;pcihaer;2135.32;SYP1-0-2-AAA-WI8615
10/09/2013;nbtv;1.11;SYP1-0-2-AAA-WI8615
07/10/2013;nbtv;2.66;SYP1-0-2-AAA-WI8615
29/10/2013;htvdx;33;SYP1-0-2-AAA-WI8615
29/10/2013;humaer;75.79;SYP1-0-2-AAA-WI8615
29/10/2013;mfa;1.37;SYP1-0-2-AAA-WI8615
29/10/2013;msa;0.33;SYP1-0-2-AAA-WI8615
29/10/2013;nbtv;2.88;SYP1-0-2-AAA-WI8615
29/10/2013;pcihaer;2080.51;SYP1-0-2-AAA-WI8615
16/12/2013;htvdx;92;SYP1-0-2-AAA-WI8615
16/12/2013;humaer;76.98;SYP1-0-2-AAA-WI8615
16/12/2013;mfa;18.23;SYP1-0-2-AAA-WI8615
16/12/2013;msa;4.19;SYP1-0-2-AAA-WI8615
16/12/2013;nbtv;8.88;SYP1-0-2-AAA-WI8615
16/12/2013;pcihaer;1850.64;SYP1-0-2-AAA-WI8615
24/02/2014;brixaer;5.2;SYP1-0-2-AAA-WI8615
24/02/2014;brixjaer;6.27;SYP1-0-2-AAA-WI8615
24/02/2014;cendaer;1.51;SYP1-0-2-AAA-WI8615
24/02/2014;fibraer;13.76;SYP1-0-2-AAA-WI8615
24/02/2014;humaer;81.37;SYP1-0-2-AAA-WI8615
24/02/2014;mfa;44.6;SYP1-0-2-AAA-WI8615
24/02/2014;msa;8.3;SYP1-0-2-AAA-WI8615
24/02/2014;nbtfl;0;SYP1-0-2-AAA-WI8615
24/02/2014;nbtv;6.44;SYP1-0-2-AAA-WI8615
24/02/2014;pcihaer;1193.42;SYP1-0-2-AAA-WI8615
24/02/2014;purjaer;34.76;SYP1-0-2-AAA-WI8615
24/02/2014;sucraer;1.8;SYP1-0-2-AAA-WI8615
23/06/2014;brixaer;8.14;SYP1-0-2-AAA-WI8615
23/06/2014;brixjaer;10.93;SYP1-0-2-AAA-WI8615
23/06/2014;cendaer;1.68;SYP1-0-2-AAA-WI8615
23/06/2014;fibraer;19.93;SYP1-0-2-AAA-WI8615
23/06/2014;humaer;73.11;SYP1-0-2-AAA-WI8615
23/06/2014;mfa;116.24;SYP1-0-2-AAA-WI8615
23/06/2014;msa;31.25;SYP1-0-2-AAA-WI8615
23/06/2014;nbtfl;64.81;SYP1-0-2-AAA-WI8615
23/06/2014;nbtv;12;SYP1-0-2-AAA-WI8615
23/06/2014;pcihaer;2817.43;SYP1-0-2-AAA-WI8615
23/06/2014;purjaer;64.97;SYP1-0-2-AAA-WI8615
23/06/2014;sucraer;5.33;SYP1-0-2-AAA-WI8615
18/08/2014;brixaer;9.43;SYP1-0-2-AAA-WI8615
18/08/2014;brixjaer;12.95;SYP1-0-2-AAA-WI8615
18/08/2014;cendaer;1.59;SYP1-0-2-AAA-WI8615
18/08/2014;fibraer;21.52;SYP1-0-2-AAA-WI8615
18/08/2014;humaer;69.29;SYP1-0-2-AAA-WI8615
18/08/2014;nbtfl;33;SYP1-0-2-AAA-WI8615
18/08/2014;nbtv;8;SYP1-0-2-AAA-WI8615
18/08/2014;pcihaer;3564.94;SYP1-0-2-AAA-WI8615
18/08/2014;purjaer;80.12;SYP1-0-2-AAA-WI8615
18/08/2014;sucraer;7.58;SYP1-0-2-AAA-WI8615
12/09/2014;brixaer;10.14;SYP1-0-2-AAA-WI8615
12/09/2014;fibraer;23.14;SYP1-0-2-AAA-WI8615
12/09/2014;humaer;67.76;SYP1-0-2-AAA-WI8615
12/09/2014;mfa;128.92;SYP1-0-2-AAA-WI8615
12/09/2014;msa;41.55;SYP1-0-2-AAA-WI8615
12/09/2014;pcihaer;3863.55;SYP1-0-2-AAA-WI8615
12/09/2014;sucraer;8.15;SYP1-0-2-AAA-WI8615
12/07/2013;nbtv;0;SYP1-0-3-AAA-R109001
25/07/2013;nbtv;0;SYP1-0-3-AAA-R109001
13/08/2013;nbtv;0.44;SYP1-0-3-AAA-R109001
27/08/2013;htvdx;10;SYP1-0-3-AAA-R109001
27/08/2013;humaer;79.99;SYP1-0-3-AAA-R109001
27/08/2013;mfa;0.19;SYP1-0-3-AAA-R109001
27/08/2013;msa;0.03;SYP1-0-3-AAA-R109001
27/08/2013;nbtv;1.33;SYP1-0-3-AAA-R109001
27/08/2013;pcihaer;1265.8;SYP1-0-3-AAA-R109001
10/09/2013;nbtv;2.22;SYP1-0-3-AAA-R109001
07/10/2013;nbtv;2.44;SYP1-0-3-AAA-R109001
29/10/2013;htvdx;23;SYP1-0-3-AAA-R109001
29/10/2013;humaer;80.02;SYP1-0-3-AAA-R109001
29/10/2013;mfa;1.34;SYP1-0-3-AAA-R109001
29/10/2013;msa;0.26;SYP1-0-3-AAA-R109001
29/10/2013;nbtv;6.44;SYP1-0-3-AAA-R109001
29/10/2013;pcihaer;1259.67;SYP1-0-3-AAA-R109001
16/12/2013;htvdx;121;SYP1-0-3-AAA-R109001
16/12/2013;humaer;80.32;SYP1-0-3-AAA-R109001
16/12/2013;mfa;35.18;SYP1-0-3-AAA-R109001
16/12/2013;msa;6.92;SYP1-0-3-AAA-R109001
16/12/2013;nbtv;26.22;SYP1-0-3-AAA-R109001
16/12/2013;pcihaer;1201.8;SYP1-0-3-AAA-R109001
24/02/2014;brixaer;4.07;SYP1-0-3-AAA-R109001
24/02/2014;brixjaer;5.18;SYP1-0-3-AAA-R109001
24/02/2014;cendaer;1.48;SYP1-0-3-AAA-R109001
24/02/2014;fibraer;17.2;SYP1-0-3-AAA-R109001
24/02/2014;humaer;79.05;SYP1-0-3-AAA-R109001
24/02/2014;mfa;76.75;SYP1-0-3-AAA-R109001
24/02/2014;msa;16.07;SYP1-0-3-AAA-R109001
24/02/2014;nbtfl;0;SYP1-0-3-AAA-R109001
24/02/2014;nbtv;19.11;SYP1-0-3-AAA-R109001
24/02/2014;pcihaer;1681.95;SYP1-0-3-AAA-R109001
24/02/2014;purjaer;20.46;SYP1-0-3-AAA-R109001
24/02/2014;sucraer;0.83;SYP1-0-3-AAA-R109001
23/06/2014;brixaer;7.3;SYP1-0-3-AAA-R109001
23/06/2014;brixjaer;10.7;SYP1-0-3-AAA-R109001
23/06/2014;cendaer;1.74;SYP1-0-3-AAA-R109001
23/06/2014;fibraer;25.4;SYP1-0-3-AAA-R109001
23/06/2014;humaer;67.18;SYP1-0-3-AAA-R109001
23/06/2014;mfa;149.82;SYP1-0-3-AAA-R109001
23/06/2014;msa;49.15;SYP1-0-3-AAA-R109001
23/06/2014;nbtfl;100;SYP1-0-3-AAA-R109001
23/06/2014;nbtv;19.11;SYP1-0-3-AAA-R109001
23/06/2014;pcihaer;4033.78;SYP1-0-3-AAA-R109001
23/06/2014;purjaer;61.76;SYP1-0-3-AAA-R109001
23/06/2014;sucraer;4.5;SYP1-0-3-AAA-R109001
18/08/2014;brixaer;7.9;SYP1-0-3-AAA-R109001
18/08/2014;brixjaer;11.11;SYP1-0-3-AAA-R109001
18/08/2014;cendaer;1.7;SYP1-0-3-AAA-R109001
18/08/2014;fibraer;22.96;SYP1-0-3-AAA-R109001
18/08/2014;humaer;67.05;SYP1-0-3-AAA-R109001
18/08/2014;nbtfl;75;SYP1-0-3-AAA-R109001
18/08/2014;nbtv;20;SYP1-0-3-AAA-R109001
18/08/2014;pcihaer;4050.74;SYP1-0-3-AAA-R109001
18/08/2014;purjaer;63.61;SYP1-0-3-AAA-R109001
18/08/2014;sucraer;5.03;SYP1-0-3-AAA-R109001
12/09/2014;brixaer;8.49;SYP1-0-3-AAA-R109001
12/09/2014;fibraer;24.69;SYP1-0-3-AAA-R109001
12/09/2014;humaer;60.25;SYP1-0-3-AAA-R109001
12/09/2014;mfa;136.66;SYP1-0-3-AAA-R109001
12/09/2014;msa;54.31;SYP1-0-3-AAA-R109001
12/09/2014;pcihaer;5422.34;SYP1-0-3-AAA-R109001
12/09/2014;sucraer;5.41;SYP1-0-3-AAA-R109001
12/07/2013;nbtv;0;SYP1-0-3-AAA-R109003
25/07/2013;nbtv;0.44;SYP1-0-3-AAA-R109003
13/08/2013;nbtv;2.88;SYP1-0-3-AAA-R109003
27/08/2013;htvdx;13;SYP1-0-3-AAA-R109003
27/08/2013;humaer;80.66;SYP1-0-3-AAA-R109003
27/08/2013;mfa;0.49;SYP1-0-3-AAA-R109003
27/08/2013;msa;0.09;SYP1-0-3-AAA-R109003
27/08/2013;nbtv;3.33;SYP1-0-3-AAA-R109003
27/08/2013;pcihaer;1136.7;SYP1-0-3-AAA-R109003
10/09/2013;nbtv;4.44;SYP1-0-3-AAA-R109003
07/10/2013;nbtv;6;SYP1-0-3-AAA-R109003
29/10/2013;htvdx;48;SYP1-0-3-AAA-R109003
29/10/2013;humaer;80.27;SYP1-0-3-AAA-R109003
29/10/2013;mfa;3.95;SYP1-0-3-AAA-R109003
29/10/2013;msa;0.78;SYP1-0-3-AAA-R109003
29/10/2013;nbtv;13.55;SYP1-0-3-AAA-R109003
29/10/2013;pcihaer;1211.65;SYP1-0-3-AAA-R109003
16/12/2013;htvdx;192;SYP1-0-3-AAA-R109003
16/12/2013;humaer;78.38;SYP1-0-3-AAA-R109003
16/12/2013;mfa;29.49;SYP1-0-3-AAA-R109003
16/12/2013;msa;6.37;SYP1-0-3-AAA-R109003
16/12/2013;nbtv;17.11;SYP1-0-3-AAA-R109003
16/12/2013;pcihaer;1578.06;SYP1-0-3-AAA-R109003
24/02/2014;brixaer;6.79;SYP1-0-3-AAA-R109003
24/02/2014;brixjaer;8.88;SYP1-0-3-AAA-R109003
24/02/2014;cendaer;1.76;SYP1-0-3-AAA-R109003
24/02/2014;fibraer;18.86;SYP1-0-3-AAA-R109003
24/02/2014;humaer;74.29;SYP1-0-3-AAA-R109003
24/02/2014;mfa;113.51;SYP1-0-3-AAA-R109003
24/02/2014;msa;29.17;SYP1-0-3-AAA-R109003
24/02/2014;nbtfl;0;SYP1-0-3-AAA-R109003
24/02/2014;nbtv;22.44;SYP1-0-3-AAA-R109003
24/02/2014;pcihaer;2602.38;SYP1-0-3-AAA-R109003
24/02/2014;purjaer;53.28;SYP1-0-3-AAA-R109003
24/02/2014;sucraer;3.61;SYP1-0-3-AAA-R109003
23/06/2014;brixaer;8.7;SYP1-0-3-AAA-R109003
23/06/2014;brixjaer;14.21;SYP1-0-3-AAA-R109003
23/06/2014;cendaer;2.26;SYP1-0-3-AAA-R109003
23/06/2014;fibraer;30.62;SYP1-0-3-AAA-R109003
23/06/2014;humaer;67.79;SYP1-0-3-AAA-R109003
23/06/2014;mfa;111.44;SYP1-0-3-AAA-R109003
23/06/2014;msa;35.89;SYP1-0-3-AAA-R109003
23/06/2014;nbtfl;95.53;SYP1-0-3-AAA-R109003
23/06/2014;nbtv;24.88;SYP1-0-3-AAA-R109003
23/06/2014;pcihaer;3887.53;SYP1-0-3-AAA-R109003
23/06/2014;purjaer;67.52;SYP1-0-3-AAA-R109003
23/06/2014;sucraer;5.92;SYP1-0-3-AAA-R109003
18/08/2014;brixaer;9.98;SYP1-0-3-AAA-R109003
18/08/2014;brixjaer;13.69;SYP1-0-3-AAA-R109003
18/08/2014;fibraer;22.17;SYP1-0-3-AAA-R109003
18/08/2014;humaer;65.24;SYP1-0-3-AAA-R109003
18/08/2014;nbtfl;67;SYP1-0-3-AAA-R109003
18/08/2014;nbtv;16.66;SYP1-0-3-AAA-R109003
18/08/2014;pcihaer;4386.24;SYP1-0-3-AAA-R109003
18/08/2014;purjaer;66.41;SYP1-0-3-AAA-R109003
18/08/2014;sucraer;6.57;SYP1-0-3-AAA-R109003
12/09/2014;brixaer;10.73;SYP1-0-3-AAA-R109003
12/09/2014;fibraer;23.84;SYP1-0-3-AAA-R109003
12/09/2014;humaer;64.24;SYP1-0-3-AAA-R109003
12/09/2014;mfa;150.35;SYP1-0-3-AAA-R109003
12/09/2014;msa;53.76;SYP1-0-3-AAA-R109003
12/09/2014;pcihaer;4579.11;SYP1-0-3-AAA-R109003
12/09/2014;sucraer;7.06;SYP1-0-3-AAA-R109003
12/07/2013;nbtv;0;SYP1-0-3-AAA-R109005
25/07/2013;nbtv;0;SYP1-0-3-AAA-R109005
13/08/2013;nbtv;0.66;SYP1-0-3-AAA-R109005
27/08/2013;htvdx;19;SYP1-0-3-AAA-R109005
27/08/2013;humaer;84.8;SYP1-0-3-AAA-R109005
27/08/2013;mfa;0.28;SYP1-0-3-AAA-R109005
27/08/2013;msa;0.04;SYP1-0-3-AAA-R109005
27/08/2013;nbtv;1.11;SYP1-0-3-AAA-R109005
27/08/2013;pcihaer;333.09;SYP1-0-3-AAA-R109005
10/09/2013;nbtv;1.77;SYP1-0-3-AAA-R109005
07/10/2013;nbtv;2;SYP1-0-3-AAA-R109005
29/10/2013;htvdx;21;SYP1-0-3-AAA-R109005
29/10/2013;humaer;84.8;SYP1-0-3-AAA-R109005
29/10/2013;mfa;1.12;SYP1-0-3-AAA-R109005
29/10/2013;msa;0.17;SYP1-0-3-AAA-R109005
29/10/2013;nbtv;4.22;SYP1-0-3-AAA-R109005
29/10/2013;pcihaer;334.22;SYP1-0-3-AAA-R109005
16/12/2013;htvdx;96;SYP1-0-3-AAA-R109005
16/12/2013;humaer;83.4;SYP1-0-3-AAA-R109005
16/12/2013;mfa;20.28;SYP1-0-3-AAA-R109005
16/12/2013;msa;3.36;SYP1-0-3-AAA-R109005
16/12/2013;nbtv;20.44;SYP1-0-3-AAA-R109005
16/12/2013;pcihaer;605.22;SYP1-0-3-AAA-R109005
24/02/2014;brixaer;3.64;SYP1-0-3-AAA-R109005
24/02/2014;brixjaer;4.64;SYP1-0-3-AAA-R109005
24/02/2014;cendaer;1.63;SYP1-0-3-AAA-R109005
24/02/2014;fibraer;17.2;SYP1-0-3-AAA-R109005
24/02/2014;humaer;80.29;SYP1-0-3-AAA-R109005
24/02/2014;mfa;68.02;SYP1-0-3-AAA-R109005
24/02/2014;msa;13.4;SYP1-0-3-AAA-R109005
24/02/2014;nbtfl;0;SYP1-0-3-AAA-R109005
24/02/2014;nbtv;20.44;SYP1-0-3-AAA-R109005
24/02/2014;pcihaer;1437.17;SYP1-0-3-AAA-R109005
24/02/2014;purjaer;13.14;SYP1-0-3-AAA-R109005
24/02/2014;sucraer;0.47;SYP1-0-3-AAA-R109005
23/06/2014;brixaer;6.55;SYP1-0-3-AAA-R109005
23/06/2014;brixjaer;9.62;SYP1-0-3-AAA-R109005
23/06/2014;cendaer;2.03;SYP1-0-3-AAA-R109005
23/06/2014;fibraer;25.41;SYP1-0-3-AAA-R109005
23/06/2014;humaer;69.44;SYP1-0-3-AAA-R109005
23/06/2014;mfa;93.95;SYP1-0-3-AAA-R109005
23/06/2014;msa;28.7;SYP1-0-3-AAA-R109005
23/06/2014;nbtfl;100;SYP1-0-3-AAA-R109005
23/06/2014;nbtv;13.33;SYP1-0-3-AAA-R109005
23/06/2014;pcihaer;3587;SYP1-0-3-AAA-R109005
23/06/2014;purjaer;59.36;SYP1-0-3-AAA-R109005
23/06/2014;sucraer;3.89;SYP1-0-3-AAA-R109005
18/08/2014;brixaer;7.16;SYP1-0-3-AAA-R109005
18/08/2014;brixjaer;10.66;SYP1-0-3-AAA-R109005
18/08/2014;cendaer;1.73;SYP1-0-3-AAA-R109005
18/08/2014;fibraer;25.94;SYP1-0-3-AAA-R109005
18/08/2014;humaer;66.86;SYP1-0-3-AAA-R109005
18/08/2014;nbtfl;100;SYP1-0-3-AAA-R109005
18/08/2014;nbtv;16.66;SYP1-0-3-AAA-R109005
18/08/2014;pcihaer;4103;SYP1-0-3-AAA-R109005
18/08/2014;purjaer;60.02;SYP1-0-3-AAA-R109005
18/08/2014;sucraer;4.32;SYP1-0-3-AAA-R109005
12/09/2014;brixaer;7.7;SYP1-0-3-AAA-R109005
12/09/2014;fibraer;27.89;SYP1-0-3-AAA-R109005
12/09/2014;humaer;64.55;SYP1-0-3-AAA-R109005
12/09/2014;mfa;133.69;SYP1-0-3-AAA-R109005
12/09/2014;msa;47.39;SYP1-0-3-AAA-R109005
12/09/2014;pcihaer;4564.15;SYP1-0-3-AAA-R109005
12/09/2014;sucraer;4.64;SYP1-0-3-AAA-R109005
12/07/2013;nbtv;0;SYP1-0-3-AAA-R109901
25/07/2013;nbtv;0.88;SYP1-0-3-AAA-R109901
13/08/2013;nbtv;2.66;SYP1-0-3-AAA-R109901
27/08/2013;htvdx;33;SYP1-0-3-AAA-R109901
27/08/2013;humaer;84.13;SYP1-0-3-AAA-R109901
27/08/2013;mfa;1.47;SYP1-0-3-AAA-R109901
27/08/2013;msa;0.23;SYP1-0-3-AAA-R109901
27/08/2013;nbtv;3.55;SYP1-0-3-AAA-R109901
27/08/2013;pcihaer;464.38;SYP1-0-3-AAA-R109901
10/09/2013;nbtv;4;SYP1-0-3-AAA-R109901
07/10/2013;nbtv;9.11;SYP1-0-3-AAA-R109901
29/10/2013;htvdx;58;SYP1-0-3-AAA-R109901
29/10/2013;humaer;84.04;SYP1-0-3-AAA-R109901
29/10/2013;mfa;5.68;SYP1-0-3-AAA-R109901
29/10/2013;msa;0.9;SYP1-0-3-AAA-R109901
29/10/2013;nbtv;16.44;SYP1-0-3-AAA-R109901
29/10/2013;pcihaer;481.8;SYP1-0-3-AAA-R109901
16/12/2013;htvdx;110;SYP1-0-3-AAA-R109901
16/12/2013;humaer;81.09;SYP1-0-3-AAA-R109901
16/12/2013;mfa;45.59;SYP1-0-3-AAA-R109901
16/12/2013;msa;8.61;SYP1-0-3-AAA-R109901
16/12/2013;nbtv;28;SYP1-0-3-AAA-R109901
16/12/2013;pcihaer;1052.82;SYP1-0-3-AAA-R109901
24/02/2014;brixaer;5.13;SYP1-0-3-AAA-R109901
24/02/2014;brixjaer;6.6;SYP1-0-3-AAA-R109901
24/02/2014;cendaer;1.73;SYP1-0-3-AAA-R109901
24/02/2014;fibraer;18.09;SYP1-0-3-AAA-R109901
24/02/2014;humaer;77.2;SYP1-0-3-AAA-R109901
24/02/2014;mfa;116.4;SYP1-0-3-AAA-R109901
24/02/2014;msa;26.53;SYP1-0-3-AAA-R109901
24/02/2014;nbtfl;0;SYP1-0-3-AAA-R109901
24/02/2014;nbtv;24.66;SYP1-0-3-AAA-R109901
24/02/2014;pcihaer;2040.06;SYP1-0-3-AAA-R109901
24/02/2014;purjaer;37.27;SYP1-0-3-AAA-R109901
24/02/2014;sucraer;1.9;SYP1-0-3-AAA-R109901
23/06/2014;brixaer;7.45;SYP1-0-3-AAA-R109901
23/06/2014;brixjaer;10.84;SYP1-0-3-AAA-R109901
23/06/2014;cendaer;1.73;SYP1-0-3-AAA-R109901
23/06/2014;fibraer;25.13;SYP1-0-3-AAA-R109901
23/06/2014;humaer;67.38;SYP1-0-3-AAA-R109901
23/06/2014;mfa;119.6;SYP1-0-3-AAA-R109901
23/06/2014;msa;39;SYP1-0-3-AAA-R109901
23/06/2014;nbtfl;94.94;SYP1-0-3-AAA-R109901
23/06/2014;nbtv;22;SYP1-0-3-AAA-R109901
23/06/2014;pcihaer;3989.81;SYP1-0-3-AAA-R109901
23/06/2014;purjaer;66.77;SYP1-0-3-AAA-R109901
23/06/2014;sucraer;4.96;SYP1-0-3-AAA-R109901
18/08/2014;brixaer;7.97;SYP1-0-3-AAA-R109901
18/08/2014;brixjaer;11.5;SYP1-0-3-AAA-R109901
18/08/2014;cendaer;1.79;SYP1-0-3-AAA-R109901
18/08/2014;fibraer;24.23;SYP1-0-3-AAA-R109901
18/08/2014;humaer;64.24;SYP1-0-3-AAA-R109901
18/08/2014;nbtfl;90;SYP1-0-3-AAA-R109901
18/08/2014;nbtv;21.33;SYP1-0-3-AAA-R109901
18/08/2014;pcihaer;4621.21;SYP1-0-3-AAA-R109901
18/08/2014;purjaer;62.94;SYP1-0-3-AAA-R109901
18/08/2014;sucraer;5.04;SYP1-0-3-AAA-R109901
12/09/2014;brixaer;8.57;SYP1-0-3-AAA-R109901
12/09/2014;fibraer;26.05;SYP1-0-3-AAA-R109901
12/09/2014;humaer;62.77;SYP1-0-3-AAA-R109901
12/09/2014;mfa;158.69;SYP1-0-3-AAA-R109901
12/09/2014;msa;59.07;SYP1-0-3-AAA-R109901
12/09/2014;pcihaer;4910.57;SYP1-0-3-AAA-R109901
12/09/2014;sucraer;5.42;SYP1-0-3-AAA-R109901
12/07/2013;nbtv;0;SYP1-0-3-AAA-R109902
25/07/2013;nbtv;0.44;SYP1-0-3-AAA-R109902
13/08/2013;nbtv;2;SYP1-0-3-AAA-R109902
27/08/2013;htvdx;11;SYP1-0-3-AAA-R109902
27/08/2013;humaer;83.01;SYP1-0-3-AAA-R109902
27/08/2013;mfa;0.74;SYP1-0-3-AAA-R109902
27/08/2013;msa;0.12;SYP1-0-3-AAA-R109902
27/08/2013;nbtv;3.55;SYP1-0-3-AAA-R109902
27/08/2013;pcihaer;681.22;SYP1-0-3-AAA-R109902
10/09/2013;nbtv;1.55;SYP1-0-3-AAA-R109902
07/10/2013;nbtv;4.44;SYP1-0-3-AAA-R109902
29/10/2013;htvdx;28;SYP1-0-3-AAA-R109902
29/10/2013;humaer;82.98;SYP1-0-3-AAA-R109902
29/10/2013;mfa;3.27;SYP1-0-3-AAA-R109902
29/10/2013;msa;0.55;SYP1-0-3-AAA-R109902
29/10/2013;nbtv;8.88;SYP1-0-3-AAA-R109902
29/10/2013;pcihaer;686.9;SYP1-0-3-AAA-R109902
16/12/2013;htvdx;104;SYP1-0-3-AAA-R109902
16/12/2013;humaer;82.73;SYP1-0-3-AAA-R109902
16/12/2013;mfa;42.07;SYP1-0-3-AAA-R109902
16/12/2013;msa;7.26;SYP1-0-3-AAA-R109902
16/12/2013;nbtv;20.22;SYP1-0-3-AAA-R109902
16/12/2013;pcihaer;735.29;SYP1-0-3-AAA-R109902
24/02/2014;brixaer;4.3;SYP1-0-3-AAA-R109902
24/02/2014;brixjaer;5.63;SYP1-0-3-AAA-R109902
24/02/2014;cendaer;1.86;SYP1-0-3-AAA-R109902
24/02/2014;fibraer;18.83;SYP1-0-3-AAA-R109902
24/02/2014;humaer;77.13;SYP1-0-3-AAA-R109902
24/02/2014;mfa;70.08;SYP1-0-3-AAA-R109902
24/02/2014;msa;16.02;SYP1-0-3-AAA-R109902
24/02/2014;nbtfl;0;SYP1-0-3-AAA-R109902
24/02/2014;nbtv;23.11;SYP1-0-3-AAA-R109902
24/02/2014;pcihaer;2070.52;SYP1-0-3-AAA-R109902
24/02/2014;purjaer;14.97;SYP1-0-3-AAA-R109902
24/02/2014;sucraer;0.64;SYP1-0-3-AAA-R109902
23/06/2014;brixaer;12.25;SYP1-0-3-AAA-R109902
23/06/2014;brixjaer;18.56;SYP1-0-3-AAA-R109902
23/06/2014;cendaer;1.98;SYP1-0-3-AAA-R109902
23/06/2014;fibraer;26.83;SYP1-0-3-AAA-R109902
23/06/2014;humaer;62.84;SYP1-0-3-AAA-R109902
23/06/2014;mfa;116.62;SYP1-0-3-AAA-R109902
23/06/2014;msa;43.32;SYP1-0-3-AAA-R109902
23/06/2014;nbtfl;96.42;SYP1-0-3-AAA-R109902
23/06/2014;nbtv;18.66;SYP1-0-3-AAA-R109902
23/06/2014;pcihaer;4865.26;SYP1-0-3-AAA-R109902
23/06/2014;purjaer;31.18;SYP1-0-3-AAA-R109902
23/06/2014;sucraer;3.84;SYP1-0-3-AAA-R109902
18/08/2014;brixaer;10.52;SYP1-0-3-AAA-R109902
18/08/2014;brixjaer;15.2;SYP1-0-3-AAA-R109902
18/08/2014;fibraer;24.87;SYP1-0-3-AAA-R109902
18/08/2014;humaer;63.57;SYP1-0-3-AAA-R109902
18/08/2014;nbtfl;90;SYP1-0-3-AAA-R109902
18/08/2014;nbtv;23.33;SYP1-0-3-AAA-R109902
18/08/2014;pcihaer;4711.2;SYP1-0-3-AAA-R109902
18/08/2014;purjaer;77.26;SYP1-0-3-AAA-R109902
18/08/2014;sucraer;8.09;SYP1-0-3-AAA-R109902
12/09/2014;brixaer;11.31;SYP1-0-3-AAA-R109902
12/09/2014;fibraer;26.74;SYP1-0-3-AAA-R109902
12/09/2014;humaer;57.44;SYP1-0-3-AAA-R109902
12/09/2014;mfa;133.69;SYP1-0-3-AAA-R109902
12/09/2014;msa;56.89;SYP1-0-3-AAA-R109902
12/09/2014;pcihaer;5943.29;SYP1-0-3-AAA-R109902
12/09/2014;sucraer;8.7;SYP1-0-3-AAA-R109902
12/07/2013;nbtv;0;SYP1-0-3-AAA-R109903
25/07/2013;nbtv;0;SYP1-0-3-AAA-R109903
13/08/2013;nbtv;0.88;SYP1-0-3-AAA-R109903
27/08/2013;htvdx;10;SYP1-0-3-AAA-R109903
27/08/2013;humaer;83.42;SYP1-0-3-AAA-R109903
27/08/2013;mfa;0.28;SYP1-0-3-AAA-R109903
27/08/2013;msa;0.04;SYP1-0-3-AAA-R109903
27/08/2013;nbtv;2;SYP1-0-3-AAA-R109903
27/08/2013;pcihaer;601.3;SYP1-0-3-AAA-R109903
10/09/2013;nbtv;2.66;SYP1-0-3-AAA-R109903
07/10/2013;nbtv;4.66;SYP1-0-3-AAA-R109903
29/10/2013;htvdx;29;SYP1-0-3-AAA-R109903
29/10/2013;humaer;83.27;SYP1-0-3-AAA-R109903
29/10/2013;mfa;2.12;SYP1-0-3-AAA-R109903
29/10/2013;msa;0.35;SYP1-0-3-AAA-R109903
29/10/2013;nbtv;6.88;SYP1-0-3-AAA-R109903
29/10/2013;pcihaer;631.15;SYP1-0-3-AAA-R109903
16/12/2013;htvdx;128;SYP1-0-3-AAA-R109903
16/12/2013;humaer;82.19;SYP1-0-3-AAA-R109903
16/12/2013;mfa;31.74;SYP1-0-3-AAA-R109903
16/12/2013;msa;5.65;SYP1-0-3-AAA-R109903
16/12/2013;nbtv;18;SYP1-0-3-AAA-R109903
16/12/2013;pcihaer;839.86;SYP1-0-3-AAA-R109903
24/02/2014;brixaer;3.91;SYP1-0-3-AAA-R109903
24/02/2014;brixjaer;4.99;SYP1-0-3-AAA-R109903
24/02/2014;cendaer;1.76;SYP1-0-3-AAA-R109903
24/02/2014;fibraer;17.28;SYP1-0-3-AAA-R109903
24/02/2014;humaer;78.9;SYP1-0-3-AAA-R109903
24/02/2014;mfa;58.53;SYP1-0-3-AAA-R109903
